right_votes_24,right_votes_19,right_votes_14,total_votes_24,total_votes_19,total_votes_14,CNTR_CODE,lon,lat
13017,10949,3717,37034,41559,34872,DE,11.4,50.6
NA,NA,NA,NA,NA,NA,DE,7,53.4
5899,3161,1594,38843,37905,28647,DE,9.3,52.8
16215,8909,5702,96390,90427,72234,DE,10.2,48.8
NA,NA,NA,NA,NA,NA,DE,12.2,50
NA,NA,NA,NA,NA,NA,DE,12.6,48.1
7855,3975,2670,60688,56127,40640,DE,10,47.8
NA,6396,2997,NA,77240,52684,DE,8.8,53.8
9930,4489,2527,64398,57038,38556,DE,9.5,54
NA,7648,4220,NA,93230,66251,DE,9.4,53.6
NA,NA,NA,NA,NA,NA,DE,12.3,47.8
19310,12218,7211,175532,169303,121362,DE,9.1,53
97282,71331,47884,906781,890765,745553,DE,6.9,51.2
12953,8271,2655,43958,39893,32902,DE,12.6,51.9
NA,NA,NA,NA,NA,NA,DE,10.4,47.9
4248,1827,778,32031,29911,21332,DE,7.2,52.9
22924,13790,7779,140375,124815,84890,DE,8.4,50.6
13397,8631,6127,111509,100976,66999,DE,11.3,48.4
21066,13532,5834,84877,71783,50739,DE,13.5,52.3
33991,NA,9029,137601,NA,110336,DE,11.2,51.1
17234,10799,6563,118994,105148,73118,DE,8.9,50.6
17348,11397,4029,51854,51419,43896,DE,10.7,50.6
9434,5151,2931,64360,56487,37689,DE,10.5,49.4
NA,70712,27098,NA,311854,242396,DE,13.9,51.2
6417,3293,952,20458,16761,12547,DE,11.8,53.3
34686,25117,14303,217135,201957,155531,DE,13.8,52.4
NA,17142,9186,NA,208889,149861,DE,8.8,53.3
NA,14567,7872,NA,156647,100403,DE,7.8,50.4
20158,11365,4655,74420,58745,42976,DE,13.4,52.9
4953,2432,722,13753,11480,9269,DE,13,53.8
NA,NA,NA,NA,NA,NA,DE,11.3,52.2
NA,NA,NA,NA,NA,NA,DE,10.1,49.5
NA,NA,NA,NA,NA,NA,DE,9.7,50.2
NA,13503,8345,NA,153419,135056,DE,7.5,51
NA,NA,NA,NA,NA,NA,DE,10.1,51.3
NA,NA,NA,NA,NA,NA,DE,12.9,47.6
15603,8834,5453,78209,72280,59161,DE,9.1,48.3
14638,7655,5094,110219,102897,78404,DE,8,53.3
9709,5648,1988,34904,31045,22931,DE,11.7,53.5
NA,NA,NA,NA,NA,NA,DE,11.6,50.4
5640,2353,1288,49677,46032,39274,DE,7.6,52.7
24662,14147,8261,176528,167257,146921,DE,8.1,51.6
18408,11385,7043,128057,122162,95772,DE,7.8,47.7
NA,9747,4263,NA,82478,49944,DE,8.1,49
NA,3753,2372,NA,50052,35777,DE,10.2,53.1
22446,13304,7641,173074,166603,145657,DE,8.4,52.1
19810,11153,4287,61027,39880,32765,DE,14.5,52
8093,3900,2025,81594,78563,59214,DE,7.2,52.4
14946,9825,3306,47466,42990,31275,DE,13.7,54.1
12382,7664,6018,108118,101248,85026,DE,8.1,47.9
NA,NA,NA,NA,NA,NA,DE,10.2,49.9
9197,4895,3004,60365,53014,42569,DE,8.9,51.4
NA,NA,NA,NA,NA,NA,DE,11.2,48
32027,23620,18139,273580,261331,208105,DE,9,48.6
NA,NA,NA,NA,NA,NA,DE,10.4,51.6
5951,3047,1255,39871,38615,29349,DE,9.1,53.6
NA,NA,NA,NA,NA,NA,DE,10.2,53.7
NA,12980,5174,NA,99129,73784,DE,7.6,49.3
24299,13836,5358,97542,86418,63917,DE,11.3,53.7
61409,39536,22677,396243,389001,335313,DE,7.6,51.3
NA,17046,6160,NA,70815,58180,DE,12.4,51.6
9800,5138,1571,30025,25326,18648,DE,12.1,52.6
12035,6874,3321,84448,79276,59362,DE,9.2,52.5
NA,NA,NA,NA,NA,NA,DE,11.5,53
NA,4506,2789,NA,57482,44174,DE,9.5,53.3
10701,5367,1653,27611,23734,18679,DE,13.5,53.8
6527,3779,1359,35830,31269,18446,DE,12.7,49.2
NA,41745,15033,NA,157339,123326,DE,13.6,50.9
NA,NA,NA,NA,NA,NA,DE,11.3,49
NA,NA,NA,NA,NA,NA,DE,11.1,48.8
NA,26158,9112,NA,80031,63272,DE,14.7,51
NA,NA,NA,NA,NA,NA,DE,11.4,49.7
23954,14897,9276,133021,123471,97511,DE,9.8,48.9
24470,NA,7337,81848,NA,68480,DE,11.1,50.8
7647,4290,2453,43872,39956,30903,DE,10,49.2
NA,24844,13758,NA,273419,189473,DE,8.2,49.8
NA,NA,NA,NA,NA,NA,DE,9.8,51.1
NA,14696,6482,NA,123913,81007,DE,8,49.5
NA,NA,NA,NA,NA,NA,DE,11.2,50.2
NA,30601,21895,NA,313673,244400,DE,8.5,49
12061,5575,2932,92227,85172,69199,DE,8.1,52.8
16104,10641,7814,183378,170515,115538,DE,10.3,54.4
9672,5870,3502,56275,52536,45744,DE,9.7,49.4
7190,3711,1068,23530,20056,14912,DE,12.8,53.4
11411,6128,2072,42039,36691,25322,DE,12.3,53.9
NA,NA,NA,NA,NA,NA,DE,10.4,50.2
NA,2025,779,NA,20017,14923,DE,10.7,52.8
9607,4600,2401,64638,59717,50557,DE,8.4,52.4
NA,NA,NA,NA,NA,NA,DE,11.6,47.9
15593,7974,3689,54154,35504,28827,DE,14.2,52.3
NA,15543,4736,NA,52866,42548,DE,13.9,51.5
NA,NA,NA,NA,NA,NA,DE,12,48
NA,21628,6995,NA,84184,66035,DE,12.8,51
NA,44866,33255,NA,642996,540095,DE,7.2,50.8
5259,2618,949,18812,11924,9508,DE,13.4,52
19561,11672,5589,102038,81123,59664,DE,12.8,52.4
NA,NA,NA,NA,NA,NA,DE,7.8,48.1
11598,6299,3639,73575,70518,65332,DE,9.1,51.9
5133,2289,1289,54449,51809,40140,DE,7,52.6
NA,NA,NA,NA,NA,NA,DE,10.4,47.6
15170,7545,4109,142172,132491,113741,DE,7.7,52.3
38160,24783,8518,154826,143301,107066,DE,11.7,52.1
20539,12439,7421,103551,95946,78449,DE,8.7,48.4
NA,NA,NA,NA,NA,NA,DE,10.8,51.9
NA,NA,NA,NA,NA,NA,DE,12.9,47.9
NA,4871,2567,NA,45457,38824,DE,7.3,49.8
NA,NA,NA,NA,NA,NA,DE,13.7,48.6
25064,17620,13850,211895,192670,136740,DE,8.7,50.4
NA,56385,20654,NA,327468,219695,DE,12.3,51.4
10432,5539,3252,74301,69271,62185,DE,8.5,51.5
11031,6170,3844,55033,48145,36688,DE,9.4,50.9
NA,525,254,NA,9365,5748,DE,6.1,50
51784,30580,16384,411175,391269,349056,DE,6.3,50.9
NA,10544,2957,NA,41693,27204,DE,11.9,50.6
5456,2992,1044,20571,18622,15463,DE,11.2,52.8
NA,NA,NA,NA,NA,NA,DE,9.5,51.4
NA,NA,NA,NA,NA,NA,DE,9.1,49.8
21749,13681,7964,173334,166506,123578,DE,8.7,52.9
9170,4606,2348,31778,20331,16844,DE,14.6,52.5
NA,9587,5337,NA,116847,79151,DE,7.4,50.3
NA,NA,NA,NA,NA,NA,DE,8.7,49.5
NA,2709,1618,NA,26910,22793,DE,9.9,52.9
NA,NA,NA,NA,NA,NA,DE,12,49.8
10983,6378,2851,70379,63598,39750,DE,12.4,48.5
7449,3916,1445,26666,24089,19533,DE,11.3,53.3
NA,NA,NA,NA,NA,NA,DE,11.1,49.9
8567,5527,4219,67919,63468,40249,DE,12,47.7
NA,NA,NA,NA,NA,NA,DE,10.5,53.4
NA,NA,NA,NA,NA,NA,DE,9.4,48.4
NA,9320,2427,NA,32466,24838,DE,13,51.5
9377,5989,2988,46141,42402,31161,DE,9.8,50.8
9308,4977,2812,51445,48706,40433,DE,9.4,48.1
6914,3220,934,22615,17836,12958,DE,12.3,53.3
NA,3086,1723,NA,39131,25790,DE,7.1,50.1
13319,9646,2397,37888,41763,34074,DE,10.9,51.4
NA,NA,NA,NA,NA,NA,DE,9.4,50
NA,42489,15007,NA,171751,131988,DE,12.7,50.8
NA,NA,NA,NA,NA,NA,DE,11.9,50.1
NA,NA,NA,NA,NA,NA,DE,11.2,47.6
NA,NA,NA,NA,NA,NA,DE,10.4,49.7
3128,1615,672,16677,14807,9337,DE,12.6,49.5
NA,20382,14082,NA,196729,160714,DE,7.2,49.2
31760,22133,15868,186937,179626,142771,DE,8.8,48.9
31179,18940,12531,267347,261673,222333,DE,6.4,51.3
12499,7385,3322,84115,76808,48005,DE,12.1,48.7
36693,23384,13338,285606,275285,230588,DE,6.5,51.1
NA,10319,6946,NA,98153,68684,DE,8,50.2
9895,5449,2398,55438,48495,29478,DE,12.9,48.8
NA,NA,NA,NA,NA,NA,DE,13.4,48.8
15312,10999,3395,43409,47589,37261,DE,10.4,50.7
5559,2545,956,17263,13304,10763,DE,12.5,53.1
5074,2731,1675,35650,33739,29587,DE,9.6,53
38255,25526,17614,380685,351757,243928,DE,9.8,53.7
16596,10691,3086,42484,48440,41714,DE,11.6,51.8
14420,10324,3094,41602,43206,35393,DE,11.1,50.5
15512,9229,6051,122044,116588,87689,DE,9.6,47.6
NA,2437,1401,NA,33262,22758,DE,6.9,50.3
NA,NA,NA,NA,NA,NA,DE,10.1,48
NA,NA,NA,NA,NA,NA,DE,10.8,52.3
NA,NA,NA,NA,NA,NA,DE,9.8,49.9
18660,11859,8854,141402,128942,83453,DE,11,48.5
20132,12223,8112,159205,147792,102915,DE,10.7,53.8
8298,4673,1920,28345,20117,17026,DE,13.8,51.9
NA,NA,NA,NA,NA,NA,DE,10.1,51.7
6435,2975,2174,54348,48074,30127,DE,9.4,54.6
10986,5998,3236,72322,68241,58007,DE,8.8,52.4
12350,8220,6287,182846,174806,147938,DE,7.8,52
4947,2571,826,17168,12826,8841,DE,13.5,53.1
NA,2584,1482,NA,27816,22810,DE,10.3,52.9
NA,5161,1812,NA,16518,13848,DE,13.5,50.7
10492,5600,2002,39989,30037,21712,DE,12.5,52.5
NA,NA,NA,NA,NA,NA,DE,10.9,52.1
33605,20490,11400,226732,220195,189327,DE,8.8,52
15381,9694,7073,117850,111521,86663,DE,10,48.5
15463,8463,5689,174341,165477,132546,DE,8,52.2
NA,7949,3696,NA,78470,49635,DE,8,49.3
3622,1712,536,10409,9014,7228,DE,12.7,53.9
NA,NA,NA,NA,NA,NA,DE,9.7,48.6
9822,5674,2984,54747,49091,39169,DE,8.4,50.9
25776,16448,8505,132851,125532,100375,DE,9.2,49.3
NA,NA,NA,NA,NA,NA,DE,12.3,49.2
6102,3455,1290,20946,18228,15633,DE,12.4,52.1
6615,3247,1042,20435,15020,11365,DE,14.3,53
8815,5084,2539,51314,47010,37012,DE,10.1,49
NA,3631,1906,NA,50345,32027,DE,6.9,49.9
NA,NA,NA,NA,NA,NA,DE,10.6,48.9
NA,3401,1600,NA,32482,24051,DE,9.6,52.7
5088,2928,2203,41677,39544,33524,DE,8.2,48.1
4980,2060,1483,42743,36116,22564,DE,9.1,54.7
6963,3412,1584,42275,38748,31818,DE,7.6,53.6
12861,7082,2366,42908,36994,29008,DE,13.1,53.6
46165,34078,24520,380149,369698,296651,DE,9.4,48.7
135214,111062,72172,1137450,1103076,847053,DE,13.4,52.5
11142,6450,4565,82860,73422,47337,DE,10.7,48
NA,5688,2270,NA,34750,28516,DE,10.2,51.1
15720,9479,3454,53094,46919,33165,DE,13.5,54.4
1860,1069,808,20681,19595,12224,DE,8.5,54.7
9975,5319,1871,32650,22885,19503,DE,13.6,51.7
10119,6255,3524,48780,43116,31613,DE,9.4,50.5
10332,6967,6107,109698,101064,82305,DE,7.6,47.9
NA,31962,18769,NA,404453,306384,DE,9.7,52.5
11148,6144,3092,68462,62242,37773,DE,13.2,48.6
17487,10789,6264,96659,89541,69988,DE,9.5,49.2
5095,2799,2153,51197,47385,30175,DE,9.7,54.8
NA,27601,19841,NA,392376,276945,DE,10,53.3
6618,3312,1019,21307,18839,15178,DE,11.6,52.7
54820,40053,22921,356499,336288,250145,DE,13,52.6
11781,7371,5975,168465,160130,134619,DE,7.4,51.9
NA,11582,6657,NA,120715,102876,DE,9,52.2
7076,3628,1842,38434,33579,23334,DE,10.8,53.6
NA,NA,NA,NA,NA,NA,DE,10.4,49.1
NA,14272,9522,NA,182949,133302,DE,7.2,50.5
30565,19146,10983,164076,151893,123246,DE,8.9,49.1
18182,9946,5839,130507,120783,101557,DE,8.8,51.7
NA,NA,NA,NA,NA,NA,DE,9.9,51.5
23456,12456,8839,125973,116658,96476,DE,8.5,48.2
NA,NA,NA,NA,NA,NA,DE,10.3,51.9
NA,6769,3897,NA,64747,48497,DE,10.3,52.6
20538,12301,8345,136038,125353,103564,DE,8.1,48.4
16631,9627,7133,162311,150802,114949,DE,8.3,53
23930,13444,8349,216235,208023,178738,DE,6.4,51.8
NA,NA,NA,NA,NA,NA,DE,10,54
7752,3484,2128,52625,46131,29253,DE,9.5,54.4
NA,21955,7145,NA,65911,53198,DE,14.4,51.3
NA,NA,NA,NA,NA,NA,DE,10.6,52.1
10657,4924,1525,29526,22917,18038,DE,13.9,53.5
NA,6579,3056,NA,58090,41526,DE,7.7,49.7
NA,9943,5124,NA,118535,88892,DE,10.4,52.4
NA,NA,NA,NA,NA,NA,DE,12,49.1
6833,2793,1309,48413,46870,36913,DE,7.9,52.5
NA,NA,NA,NA,NA,NA,DE,10.2,48.3
NA,NA,NA,NA,NA,NA,DE,10.8,49.7
9553,4784,3242,67096,58841,40976,DE,10.4,54
124123,92994,47474,860072,846173,715145,DE,7.1,51.4
NA,9721,5132,NA,90031,69254,DE,7.2,49.5
NA,19975,6873,NA,62765,51837,DE,13.4,51.4
NA,28956,10311,NA,117489,91936,DE,12.3,50.7
3605,2311,2249,35804,33438,22371,DE,11.6,47.7
NA,36506,20842,NA,291636,230264,DE,8.4,49.3
12663,6667,3683,76068,69477,57832,DE,9.7,48.2
13005,6843,2389,41335,35554,26431,DE,12.7,54.2
8027,3417,1053,25821,15855,11578,DE,13.9,53.1
NA,40492,14685,NA,155044,124029,DE,13.1,50.8
NA,NA,NA,NA,NA,NA,DE,11.9,49.5
NA,NA,NA,NA,NA,NA,DE,12.2,49.5
8162,3426,1224,27979,18604,14733,DE,12.2,52.9
NA,9961,3039,NA,44437,38806,DE,10.5,51.3
6585,3501,1620,40444,36219,21821,DE,12.8,48.5
3505,2141,675,16367,14408,7872,DE,13,49.2
64252,41426,21477,445071,427387,363841,DE,7.6,51.6
NA,2089,1245,NA,27530,19942,DE,6.4,49.5
4498,2460,2057,42392,38625,26070,DE,9.9,54.6
6902,3979,1665,35451,31339,17652,DE,13.1,49
19670,11921,6872,138086,132379,107591,DE,9.5,52.2
NA,1906,1057,NA,28256,21329,DE,6.4,50.3
NA,7025,4345,NA,81417,57435,DE,8.7,51
NA,NA,NA,NA,NA,NA,DE,10.9,47.8
15447,9839,6583,84821,81157,65596,DE,8.5,48.7
NA,NA,NA,NA,NA,NA,DE,10.7,48.2
NA,NA,NA,NA,NA,NA,DE,10.7,50
NA,7919,4786,NA,110122,76513,DE,6.8,49.7
NA,NA,NA,NA,NA,NA,DE,10.9,53
NA,NA,NA,NA,NA,NA,DE,11.6,50
NA,2709,1316,NA,36412,23053,DE,6.6,50
NA,NA,NA,NA,NA,NA,DE,9.8,51.9
10023,5495,2195,38250,29859,22700,DE,12.9,52.1
NA,8812,4551,NA,90020,68872,DE,7.7,50.8
6449,3520,1822,41577,36882,22267,DE,13,48.3
17136,8558,5281,89029,81752,68198,DE,8.9,48
NA,8441,5290,NA,93580,69769,DE,7.8,50
13892,9192,2913,40143,43380,36578,DE,11,51.6
13584,7734,2147,36897,37808,29968,DE,11.3,51.9
NA,28094,8881,NA,94060,76376,DE,13.2,51.1
NA,21852,8181,NA,75898,62474,DE,12.9,50.5
9450,4754,3360,75972,67712,46120,DE,9.8,54.2
NA,2323,981,NA,19296,14873,DE,10.9,53.3
6064,2578,1752,49027,39000,27610,DE,9.1,54.4
NA,NA,NA,NA,NA,NA,DE,11.5,48.7
17158,10781,3068,46090,41809,35679,DE,11.5,51.5
45301,32592,22014,346941,320440,223611,DE,9.1,50.1
17579,12532,3789,55221,57240,49049,DE,10.2,50.9
5523,2801,847,14951,12240,9773,DE,14.3,53.5
9241,4204,1566,35256,23607,17292,DE,12.9,53
12240,5833,3843,125681,118256,104858,DE,7.1,52.1
NA,4089,1574,NA,17802,16291,DE,13.1,51.8
NA,13389,7075,NA,125337,94190,DE,8.1,50.7
NA,NA,NA,NA,NA,NA,DE,9.3,51.7
82983,57537,32493,578762,560375,479975,DE,6.7,51.5
6532,2723,924,23265,13712,10404,DE,12.7,52.7
22634,13417,9832,176300,170073,135884,DE,9.2,47.8
6037,3397,1086,21374,17609,13687,DE,13.2,53.3
44058,29011,13677,293868,280884,239426,DE,7.1,51.7
NA,NA,NA,NA,NA,NA,DE,10.2,50.5
15605,7243,2200,55732,34168,24900,DE,13.9,52.9
13530,5499,2501,78294,69046,57263,DE,7.6,53
NA,18154,5910,NA,54339,41158,DE,14.1,50.9
NA,NA,NA,NA,NA,NA,DE,10.9,49.3
12611,8527,2053,34127,35131,27670,DE,11.3,51.3
NA,8228,4637,NA,90513,75411,DE,6.8,50.5
7941,4697,2610,51401,45106,30281,DE,10.7,48.6
NA,NA,NA,NA,NA,NA,DE,10.8,49
NA,2004,1402,NA,23885,16634,DE,11,54.3
NA,24152,7832,NA,99868,73952,DE,12.7,51.3
12200,6500,4078,84142,78087,62162,DE,9.8,47.9
7224,3603,999,23429,20849,14732,DE,12,53.7
NA,NA,NA,NA,NA,NA,DE,10.4,48.5
15580,9556,4991,86429,76965,52742,DE,9.8,50.6
15788,7758,4110,93455,87240,74514,DE,7.6,53.4
23743,13547,7876,186078,176350,148720,DE,8.5,51.9
43211,28965,9802,170552,155909,112248,DE,11.9,51.5
17182,9222,3423,63760,55703,39819,DE,11.8,53.9
7520,3637,1342,27376,15270,12344,DE,13.8,52.1
12740,6914,2186,37800,31819,27647,DE,11.8,52.4
27746,16869,8612,192969,184469,140899,DE,10.2,52.3
11810,5277,1824,42149,22504,17593,DE,14.2,52.6
12186,7057,2845,72184,64521,42100,DE,12.6,48.9
57877,41905,31196,456235,445330,356238,DE,9.2,48.9
23722,15874,5392,79926,63142,47721,DE,14.1,51.8
28661,23693,9519,114149,122163,98668,DE,11.7,50.9
6355,3377,2489,51554,45412,32040,DE,10.6,54.2
9969,5924,3645,57729,54067,44530,DE,9.1,49.5
NA,NA,NA,NA,NA,NA,DE,11.8,48.2
NA,16173,5182,NA,49565,37653,DE,14.9,51.3
5655,2743,806,15590,12935,9829,DE,13.5,53.5
13645,7536,4132,101652,97154,86082,DE,8.1,51.8
15203,8857,5747,113761,108360,94651,DE,8.1,51.1
14694,8090,5474,91893,81316,60913,DE,9.3,51.1
8972,4251,1644,32089,23088,19852,DE,12.3,52.3
NA,NA,NA,NA,NA,NA,DE,12.2,48.3
36654,21889,15959,237458,234060,194081,DE,6.9,49.4
NA,30954,10313,NA,112323,94199,DE,12.4,51
10410,6732,4696,82854,75315,50081,DE,11.7,48.5
NA,NA,NA,NA,NA,NA,DE,11.3,49.4
5338,2797,1000,17433,15142,12180,DE,11.4,52.5
22718,14397,9212,141185,133390,107702,DE,8.1,48.7
NA,18876,5391,NA,60827,46522,DE,14.3,51.6
25271,18002,6418,85544,85139,73093,DE,10.7,50.9
NA,19586,6177,NA,79593,64959,DE,11.9,51.1
NA,NA,NA,NA,NA,NA,DE,11.8,48.9
NA,14039,5683,NA,62873,50079,DE,12.2,50.3
10366,5828,3700,68703,68964,52550,DE,8,53.7
NA,2841,1720,NA,36920,33877,DE,8.5,51.1
NA,NA,NA,NA,NA,NA,DE,9.2,50.3
19982,12320,4740,64968,59572,51943,DE,12,51.9
43399,31005,17860,399109,380390,308083,DE,6.7,50.8
NA,47833,42347,NA,584674,431651,DE,8.4,50.2
12358,6280,2356,40161,33759,26117,DE,13.1,54
4056,2106,1098,29760,28395,22446,DE,8.7,52.6
NA,27556,19910,NA,310257,228162,DE,8.7,49.8
25888,16184,7695,129779,121647,83403,DE,12.3,54.2
NA,NA,NA,NA,NA,NA,DE,9.5,49.7
9521,5320,3055,69043,62753,41577,DE,11.5,49.3
8090,3863,1858,50138,43154,28311,DE,9,54
5998,2985,841,18240,15625,12166,DE,12.6,53.7
NA,NA,NA,NA,NA,NA,DE,10.8,50.3
NA,NA,NA,NA,NA,NA,DE,11.1,52.5
48333,32466,16617,263763,233998,174494,DE,13.7,52.6
13017,10949,3717,37034,41559,34872,DE,11.4,50.6
NA,NA,NA,NA,NA,NA,DE,7,53.4
5899,3161,1594,38843,37905,28647,DE,9.3,52.8
16215,8909,5702,96390,90427,72234,DE,10.2,48.8
NA,NA,NA,NA,NA,NA,DE,12.2,50
NA,NA,NA,NA,NA,NA,DE,12.6,48.1
7855,3975,2670,60688,56127,40640,DE,10,47.8
NA,6396,2997,NA,77240,52684,DE,8.8,53.8
9930,4489,2527,64398,57038,38556,DE,9.5,54
NA,7648,4220,NA,93230,66251,DE,9.4,53.6
NA,NA,NA,NA,NA,NA,DE,12.3,47.8
19310,12218,7211,175532,169303,121362,DE,9.1,53
97282,71331,47884,906781,890765,745553,DE,6.9,51.2
12953,8271,2655,43958,39893,32902,DE,12.6,51.9
NA,NA,NA,NA,NA,NA,DE,10.4,47.9
4248,1827,778,32031,29911,21332,DE,7.2,52.9
22924,13790,7779,140375,124815,84890,DE,8.4,50.6
13397,8631,6127,111509,100976,66999,DE,11.3,48.4
21066,13532,5834,84877,71783,50739,DE,13.5,52.3
33991,NA,9029,137601,NA,110336,DE,11.2,51.1
17234,10799,6563,118994,105148,73118,DE,8.9,50.6
17348,11397,4029,51854,51419,43896,DE,10.7,50.6
9434,5151,2931,64360,56487,37689,DE,10.5,49.4
NA,70712,27098,NA,311854,242396,DE,13.9,51.2
6417,3293,952,20458,16761,12547,DE,11.8,53.3
34686,25117,14303,217135,201957,155531,DE,13.8,52.4
NA,17142,9186,NA,208889,149861,DE,8.8,53.3
NA,14567,7872,NA,156647,100403,DE,7.8,50.4
20158,11365,4655,74420,58745,42976,DE,13.4,52.9
4953,2432,722,13753,11480,9269,DE,13,53.8
NA,NA,NA,NA,NA,NA,DE,11.3,52.2
NA,NA,NA,NA,NA,NA,DE,10.1,49.5
NA,NA,NA,NA,NA,NA,DE,9.7,50.2
NA,13503,8345,NA,153419,135056,DE,7.5,51
NA,NA,NA,NA,NA,NA,DE,10.1,51.3
NA,NA,NA,NA,NA,NA,DE,12.9,47.6
15603,8834,5453,78209,72280,59161,DE,9.1,48.3
14638,7655,5094,110219,102897,78404,DE,8,53.3
9709,5648,1988,34904,31045,22931,DE,11.7,53.5
NA,NA,NA,NA,NA,NA,DE,11.6,50.4
5640,2353,1288,49677,46032,39274,DE,7.6,52.7
24662,14147,8261,176528,167257,146921,DE,8.1,51.6
18408,11385,7043,128057,122162,95772,DE,7.8,47.7
NA,9747,4263,NA,82478,49944,DE,8.1,49
NA,3753,2372,NA,50052,35777,DE,10.2,53.1
22446,13304,7641,173074,166603,145657,DE,8.4,52.1
19810,11153,4287,61027,39880,32765,DE,14.5,52
8093,3900,2025,81594,78563,59214,DE,7.2,52.4
14946,9825,3306,47466,42990,31275,DE,13.7,54.1
12382,7664,6018,108118,101248,85026,DE,8.1,47.9
NA,NA,NA,NA,NA,NA,DE,10.2,49.9
9197,4895,3004,60365,53014,42569,DE,8.9,51.4
NA,NA,NA,NA,NA,NA,DE,11.2,48
32027,23620,18139,273580,261331,208105,DE,9,48.6
NA,NA,NA,NA,NA,NA,DE,10.4,51.6
5951,3047,1255,39871,38615,29349,DE,9.1,53.6
NA,NA,NA,NA,NA,NA,DE,10.2,53.7
NA,12980,5174,NA,99129,73784,DE,7.6,49.3
24299,13836,5358,97542,86418,63917,DE,11.3,53.7
61409,39536,22677,396243,389001,335313,DE,7.6,51.3
NA,17046,6160,NA,70815,58180,DE,12.4,51.6
9800,5138,1571,30025,25326,18648,DE,12.1,52.6
12035,6874,3321,84448,79276,59362,DE,9.2,52.5
NA,NA,NA,NA,NA,NA,DE,11.5,53
NA,4506,2789,NA,57482,44174,DE,9.5,53.3
10701,5367,1653,27611,23734,18679,DE,13.5,53.8
6527,3779,1359,35830,31269,18446,DE,12.7,49.2
NA,41745,15033,NA,157339,123326,DE,13.6,50.9
NA,NA,NA,NA,NA,NA,DE,11.3,49
NA,NA,NA,NA,NA,NA,DE,11.1,48.8
NA,26158,9112,NA,80031,63272,DE,14.7,51
NA,NA,NA,NA,NA,NA,DE,11.4,49.7
23954,14897,9276,133021,123471,97511,DE,9.8,48.9
24470,NA,7337,81848,NA,68480,DE,11.1,50.8
7647,4290,2453,43872,39956,30903,DE,10,49.2
NA,24844,13758,NA,273419,189473,DE,8.2,49.8
NA,NA,NA,NA,NA,NA,DE,9.8,51.1
NA,14696,6482,NA,123913,81007,DE,8,49.5
NA,NA,NA,NA,NA,NA,DE,11.2,50.2
NA,30601,21895,NA,313673,244400,DE,8.5,49
12061,5575,2932,92227,85172,69199,DE,8.1,52.8
16104,10641,7814,183378,170515,115538,DE,10.3,54.4
9672,5870,3502,56275,52536,45744,DE,9.7,49.4
7190,3711,1068,23530,20056,14912,DE,12.8,53.4
11411,6128,2072,42039,36691,25322,DE,12.3,53.9
NA,NA,NA,NA,NA,NA,DE,10.4,50.2
NA,2025,779,NA,20017,14923,DE,10.7,52.8
9607,4600,2401,64638,59717,50557,DE,8.4,52.4
NA,NA,NA,NA,NA,NA,DE,11.6,47.9
15593,7974,3689,54154,35504,28827,DE,14.2,52.3
NA,15543,4736,NA,52866,42548,DE,13.9,51.5
NA,NA,NA,NA,NA,NA,DE,12,48
NA,21628,6995,NA,84184,66035,DE,12.8,51
NA,44866,33255,NA,642996,540095,DE,7.2,50.8
5259,2618,949,18812,11924,9508,DE,13.4,52
19561,11672,5589,102038,81123,59664,DE,12.8,52.4
NA,NA,NA,NA,NA,NA,DE,7.8,48.1
11598,6299,3639,73575,70518,65332,DE,9.1,51.9
5133,2289,1289,54449,51809,40140,DE,7,52.6
NA,NA,NA,NA,NA,NA,DE,10.4,47.6
15170,7545,4109,142172,132491,113741,DE,7.7,52.3
38160,24783,8518,154826,143301,107066,DE,11.7,52.1
20539,12439,7421,103551,95946,78449,DE,8.7,48.4
NA,NA,NA,NA,NA,NA,DE,10.8,51.9
NA,NA,NA,NA,NA,NA,DE,12.9,47.9
NA,4871,2567,NA,45457,38824,DE,7.3,49.8
NA,NA,NA,NA,NA,NA,DE,13.7,48.6
25064,17620,13850,211895,192670,136740,DE,8.7,50.4
NA,56385,20654,NA,327468,219695,DE,12.3,51.4
10432,5539,3252,74301,69271,62185,DE,8.5,51.5
11031,6170,3844,55033,48145,36688,DE,9.4,50.9
NA,525,254,NA,9365,5748,DE,6.1,50
51784,30580,16384,411175,391269,349056,DE,6.3,50.9
NA,10544,2957,NA,41693,27204,DE,11.9,50.6
5456,2992,1044,20571,18622,15463,DE,11.2,52.8
NA,NA,NA,NA,NA,NA,DE,9.5,51.4
NA,NA,NA,NA,NA,NA,DE,9.1,49.8
21749,13681,7964,173334,166506,123578,DE,8.7,52.9
9170,4606,2348,31778,20331,16844,DE,14.6,52.5
NA,9587,5337,NA,116847,79151,DE,7.4,50.3
NA,NA,NA,NA,NA,NA,DE,8.7,49.5
NA,2709,1618,NA,26910,22793,DE,9.9,52.9
NA,NA,NA,NA,NA,NA,DE,12,49.8
10983,6378,2851,70379,63598,39750,DE,12.4,48.5
7449,3916,1445,26666,24089,19533,DE,11.3,53.3
NA,NA,NA,NA,NA,NA,DE,11.1,49.9
8567,5527,4219,67919,63468,40249,DE,12,47.7
NA,NA,NA,NA,NA,NA,DE,10.5,53.4
NA,NA,NA,NA,NA,NA,DE,9.4,48.4
NA,9320,2427,NA,32466,24838,DE,13,51.5
9377,5989,2988,46141,42402,31161,DE,9.8,50.8
